,id,zipcode,price,price_median,condition_type,status
20526,2902200142,98102,584000.0,720000.0,regular,buy
20528,2902200237,98102,505000.0,720000.0,regular,buy
20531,6821102367,98199,547000.0,689800.0,regular,buy
20533,1545808120,98038,250000.0,342000.0,regular,buy
20536,3319500334,98144,441000.0,450000.0,regular,buy
20539,8943600720,98031,286800.0,288200.0,regular,buy
20540,7660100236,98144,375000.0,450000.0,regular,buy
20541,1773100921,98106,312500.0,315000.0,regular,buy
20543,3654200039,98177,390500.0,554000.0,regular,buy
20544,2771602428,98119,455000.0,744975.0,regular,buy
20545,1225039067,98107,455000.0,529950.0,regular,buy
20546,625049359,98103,515000.0,550000.0,regular,buy
20547,3278606050,98126,362500.0,395750.0,regular,buy
20550,6056111063,98108,230000.0,342500.0,regular,buy
20551,2767704649,98107,425000.0,529950.0,regular,buy
20554,2979800409,98115,416286.0,567000.0,regular,buy
20556,4310701421,98103,350000.0,550000.0,regular,buy
20557,2895800770,98106,258800.0,315000.0,regular,buy
20559,3438501320,98106,295000.0,315000.0,regular,buy
20562,3629990110,98029,475000.0,575000.0,regular,buy
20565,3277801411,98126,350000.0,395750.0,regular,buy
20566,8822901175,98125,345000.0,425000.0,regular,buy
20567,6926700654,98109,700000.0,736000.0,regular,buy
20568,2768301482,98107,490000.0,529950.0,regular,buy
20570,3879900750,98119,579000.0,744975.0,regular,buy
20571,7234600820,98122,552500.0,572000.0,regular,buy
20574,6145600557,98133,212000.0,375000.0,regular,buy
20575,7203140180,98053,429000.0,635000.0,regular,buy
20579,1760651000,98042,250000.0,292000.0,regular,buy
20580,3057000070,98034,289000.0,445950.0,regular,buy
20581,2895810200,98146,265000.0,305000.0,regular,buy
20582,2325300060,98125,344000.0,425000.0,regular,buy
20584,7853321260,98065,492000.0,500000.0,regular,buy
20586,2902200016,98102,653500.0,720000.0,regular,buy
20588,7502700060,98006,333000.0,760184.5,regular,buy
20589,3448740160,98059,415000.0,435000.0,regular,buy
20594,7410200431,98115,430000.0,567000.0,regular,buy
20597,9376301111,98117,457000.0,544000.0,regular,buy
20599,6749700002,98103,376000.0,550000.0,regular,buy
20601,8682301600,98053,540000.0,635000.0,regular,buy
20604,7899800857,98106,256950.0,315000.0,regular,buy
20606,9406530160,98038,320000.0,342000.0,regular,buy
20612,2724049222,98118,163800.0,367500.0,regular,buy
20613,2724049222,98118,220000.0,367500.0,regular,buy
20614,6149700197,98133,308625.0,375000.0,regular,buy
20616,5137800030,98092,300000.0,309780.0,regular,buy
20617,3832080070,98042,284000.0,292000.0,regular,buy
20618,9828702336,98112,610000.0,915000.0,regular,buy
20621,3126049500,98103,359000.0,550000.0,regular,buy
20626,7625702431,98136,389500.0,489950.0,regular,buy
20628,3753000030,98125,399950.0,425000.0,regular,buy
20632,1861100267,98119,580000.0,744975.0,regular,buy
20634,3869900036,98136,451300.0,489950.0,regular,buy
20637,3448001412,98125,295000.0,425000.0,regular,buy
20642,1931300977,98103,500000.0,550000.0,regular,buy
20649,2883200083,98115,424950.0,567000.0,regular,buy
20652,7883603648,98108,300000.0,342500.0,regular,buy
20653,3630080030,98029,405000.0,575000.0,regular,buy
20654,173000036,98133,327000.0,375000.0,regular,buy
20657,3278611610,98126,379900.0,395750.0,regular,buy
20663,1085621740,98092,306000.0,309780.0,regular,buy
20665,5100400241,98115,394950.0,567000.0,regular,buy
20668,9834201370,98144,430100.0,450000.0,regular,buy
20671,3395071580,98118,310000.0,367500.0,regular,buy
20677,7299600140,98092,274950.0,309780.0,regular,buy
20678,1332700030,98056,293000.0,380000.0,regular,buy
20686,8141310030,98022,256703.0,279500.0,regular,buy
20687,7203140270,98053,386380.0,635000.0,regular,buy
20688,8682320320,98053,485000.0,635000.0,regular,buy
20689,9542840340,98038,275000.0,342000.0,regular,buy
20691,2902200240,98102,499950.0,720000.0,regular,buy
20696,8562770320,98027,554000.0,570500.0,regular,buy
20697,3449000200,98059,360000.0,435000.0,regular,buy
20705,2767604253,98107,396000.0,529950.0,regular,buy
20706,8562780800,98027,305000.0,570500.0,regular,buy
20711,1934800193,98122,530000.0,572000.0,regular,buy
20716,7853270830,98065,445000.0,500000.0,regular,buy
20717,9352900200,98106,285000.0,315000.0,regular,buy
20720,7211400576,98146,287450.0,305000.0,regular,buy
20723,8024200681,98115,425000.0,567000.0,regular,buy
20725,7625702444,98136,394950.0,489950.0,regular,buy
20731,8562780200,98027,352499.0,570500.0,regular,buy
20734,255550070,98019,330675.0,401250.0,regular,buy
20735,7165700200,98118,275000.0,367500.0,regular,buy
20736,8096800270,98030,259950.0,282255.0,regular,buy
20740,6373000187,98116,497000.0,562750.0,regular,buy
20742,2902200241,98102,562500.0,720000.0,regular,buy
20743,291310390,98027,355000.0,570500.0,regular,buy
20744,1604601572,98118,345000.0,367500.0,regular,buy
20747,2926049582,98125,265000.0,425000.0,regular,buy
20749,2827100075,98133,286308.0,375000.0,regular,buy
20756,3057000400,98034,249000.0,445950.0,regular,buy
20770,9310300160,98133,357000.0,375000.0,regular,buy
20771,6762700376,98102,650000.0,720000.0,regular,buy
20773,7304301231,98155,345000.0,375000.0,regular,buy
20777,2822059360,98030,253101.0,282255.0,regular,buy
20779,6300000226,98133,240000.0,375000.0,regular,buy
20781,9524100196,98103,239000.0,550000.0,regular,buy
20786,7600136,98122,411000.0,572000.0,regular,buy
20792,9828702339,98112,699999.0,915000.0,regular,buy
20795,4083306616,98103,450000.0,550000.0,regular,buy
20796,8096800260,98030,272000.0,282255.0,regular,buy
20799,7772850060,98133,290000.0,375000.0,regular,buy
20805,946000295,98117,469000.0,544000.0,regular,buy
20807,6056100160,98108,182568.0,342500.0,regular,buy
20814,9347300160,98038,312000.0,342000.0,regular,buy
20817,1324300126,98107,415000.0,529950.0,regular,buy
20819,3336500140,98118,208800.0,367500.0,regular,buy
20820,2767604212,98107,452000.0,529950.0,regular,buy
20834,3862710200,98065,414000.0,500000.0,regular,buy
20835,291310310,98027,533500.0,570500.0,regular,buy
20839,2895800640,98106,239800.0,315000.0,regular,buy
20842,2770601769,98199,435000.0,689800.0,regular,buy
20845,993002108,98103,399995.0,550000.0,regular,buy
20846,993000327,98103,369950.0,550000.0,regular,buy
20853,1523300140,98144,325000.0,450000.0,regular,buy
20854,9831200186,98102,690000.0,720000.0,regular,buy
20855,7660100238,98144,329950.0,450000.0,regular,buy
20859,9524100322,98103,375000.0,550000.0,regular,buy
20860,1732800184,98119,499000.0,744975.0,regular,buy
20870,3575305485,98074,409000.0,642000.0,regular,buy
20871,666000142,98004,798500.0,1150000.0,regular,buy
20878,2309710230,98022,275000.0,279500.0,regular,buy
20883,8024200674,98115,461000.0,567000.0,regular,buy
20888,6749700063,98103,356000.0,550000.0,regular,buy
20891,2767600673,98107,460000.0,529950.0,regular,buy
20893,993000308,98103,401000.0,550000.0,regular,buy
20896,9542840120,98038,274500.0,342000.0,regular,buy
20899,1773100972,98106,312000.0,315000.0,regular,buy
20900,3626039424,98133,320000.0,375000.0,regular,buy
20904,7242800040,98052,519990.0,615000.0,regular,buy
20907,8562780540,98027,325000.0,570500.0,regular,buy
20911,1934800180,98122,526000.0,572000.0,regular,buy
20913,1773100967,98106,299999.0,315000.0,regular,buy
20914,2767704777,98107,436000.0,529950.0,regular,buy
20915,1085621960,98092,303000.0,309780.0,regular,buy
20916,2771602174,98119,525000.0,744975.0,regular,buy
20917,6762700452,98102,575000.0,720000.0,regular,buy
20918,5695000142,98103,420000.0,550000.0,regular,buy
20922,2768200212,98107,499950.0,529950.0,regular,buy
20924,7853361210,98065,400000.0,500000.0,regular,buy
20925,8141310040,98022,246950.0,279500.0,regular,buy
20926,6852700097,98102,630000.0,720000.0,regular,buy
20928,53500760,98042,287000.0,292000.0,regular,buy
20929,3528900771,98109,600000.0,736000.0,regular,buy
20930,9126100813,98122,490000.0,572000.0,regular,buy
20931,3679400503,98108,330000.0,342500.0,regular,buy
20932,1760650210,98042,286950.0,292000.0,regular,buy
20937,2767601752,98107,510000.0,529950.0,regular,buy
20938,2771604196,98199,465000.0,689800.0,regular,buy
20941,9267200062,98103,336000.0,550000.0,regular,buy
20942,3278606110,98126,375000.0,395750.0,regular,buy
20943,1657530180,98059,294500.0,435000.0,regular,buy
20947,2767601750,98107,500000.0,529950.0,regular,buy
20950,1689401526,98109,605000.0,736000.0,regular,buy
20951,8725950360,98004,720000.0,1150000.0,regular,buy
20952,9826700697,98122,549900.0,572000.0,regular,buy
20954,9826700707,98122,492000.0,572000.0,regular,buy
20955,8138870530,98029,419190.0,575000.0,regular,buy
20961,7203140220,98053,389700.0,635000.0,regular,buy
20962,1278000210,98001,110000.0,260000.0,regular,buy
20963,6058600220,98144,230000.0,450000.0,regular,buy
20965,3679400484,98108,295500.0,342500.0,regular,buy
20968,3336500180,98118,324500.0,367500.0,regular,buy
20969,2781270530,98038,193000.0,342000.0,regular,buy
20970,993001563,98103,355000.0,550000.0,regular,buy
20978,7227801581,98056,305450.0,380000.0,regular,buy
20979,9895000040,98027,399900.0,570500.0,regular,buy
20980,9528102993,98115,495000.0,567000.0,regular,buy
20983,7299600180,98092,303210.0,309780.0,regular,buy
20986,6021503708,98117,334900.0,544000.0,regular,buy
20990,2919700109,98103,350000.0,550000.0,regular,buy
20991,8725950220,98004,910000.0,1150000.0,regular,buy
20992,1776230220,98059,414000.0,435000.0,regular,buy
20995,9268851320,98027,450000.0,570500.0,regular,buy
21000,7853360720,98065,485000.0,500000.0,regular,buy
21002,1226039124,98177,529000.0,554000.0,regular,buy
21003,2767704251,98107,514700.0,529950.0,regular,buy
21004,3862710210,98065,409316.0,500000.0,regular,buy
21006,291310610,98027,415000.0,570500.0,regular,buy
21007,9126101121,98122,521500.0,572000.0,regular,buy
21014,7697000150,98038,284000.0,342000.0,regular,buy
21015,8562780530,98027,338500.0,570500.0,regular,buy
21016,291310180,98027,379500.0,570500.0,regular,buy
21017,1972205633,98109,550000.0,736000.0,regular,buy
21018,3023000120,98038,294900.0,342000.0,regular,buy
21019,7548301056,98144,345000.0,450000.0,regular,buy
21020,9826701201,98122,450000.0,572000.0,regular,buy
21023,3448001411,98125,286000.0,425000.0,regular,buy
21025,3879900753,98119,727000.0,744975.0,regular,buy
21027,3629990180,98029,535000.0,575000.0,regular,buy
21028,9352900222,98106,255000.0,315000.0,regular,buy
21031,7203140360,98053,359782.0,635000.0,regular,buy
21038,567000382,98144,370000.0,450000.0,regular,buy
21039,7852100150,98065,459000.0,500000.0,regular,buy
21042,1389600040,98001,255000.0,260000.0,regular,buy
21043,9276200220,98116,375000.0,562750.0,regular,buy
21044,7904700032,98116,375000.0,562750.0,regular,buy
21047,9268850360,98027,302059.0,570500.0,regular,buy
21051,1934800133,98122,397500.0,572000.0,regular,buy
21056,9542840730,98038,288000.0,342000.0,regular,buy
21058,7549800543,98108,300000.0,342500.0,regular,buy
21061,982850120,98028,390000.0,445000.0,regular,buy
21062,9476010120,98075,670000.0,739999.0,regular,buy
21065,1498301048,98144,321950.0,450000.0,regular,buy
21067,6300500081,98133,300000.0,375000.0,regular,buy
21070,880000211,98106,255000.0,315000.0,regular,buy
21074,263000006,98103,375000.0,550000.0,regular,buy
21077,7852130430,98065,425000.0,500000.0,regular,buy
21079,3449000010,98059,294570.0,435000.0,regular,buy
21080,2690100170,98059,300000.0,435000.0,regular,buy
21086,3862710010,98065,424950.0,500000.0,regular,buy
21087,301402280,98002,223990.0,235000.0,regular,buy
21092,7697000020,98038,295000.0,342000.0,regular,buy
21093,3832050130,98042,255500.0,292000.0,regular,buy
21094,3630240020,98027,556000.0,570500.0,regular,buy
21098,1806900502,98112,649000.0,915000.0,regular,buy
21099,3022800010,98011,447000.0,470000.0,regular,buy
21101,7242800020,98052,277140.0,615000.0,regular,buy
21104,2770603522,98119,585000.0,744975.0,regular,buy
21106,4253400104,98144,380950.0,450000.0,regular,buy
21108,9268851630,98027,520000.0,570500.0,regular,buy
21109,8562780190,98027,315000.0,570500.0,regular,buy
21110,2767600686,98117,487000.0,544000.0,regular,buy
21112,2770601457,98199,542300.0,689800.0,regular,buy
21115,7853361310,98065,425000.0,500000.0,regular,buy
21116,6824100029,98117,474950.0,544000.0,regular,buy
21117,255450250,98038,307635.0,342000.0,regular,buy
21126,1890000169,98105,545000.0,675000.0,regular,buy
21127,1250200414,98144,365000.0,450000.0,regular,buy
21129,2895800780,98106,279800.0,315000.0,regular,buy
21135,3629990020,98029,449500.0,575000.0,regular,buy
21137,8562780430,98027,346100.0,570500.0,regular,buy
21139,8658301060,98014,310000.0,415000.0,regular,buy
21142,8725950020,98004,695000.0,1150000.0,regular,buy
21151,3438500346,98106,265050.0,315000.0,regular,buy
21152,9268850290,98027,450000.0,570500.0,regular,buy
21155,4233800020,98092,270000.0,309780.0,regular,buy
21156,3278612570,98126,294000.0,395750.0,regular,buy
21160,9532000500,98072,415000.0,515000.0,regular,buy
21167,8856003839,98001,215000.0,260000.0,regular,buy
21170,6601200020,98001,235245.0,260000.0,regular,buy
21176,3876900089,98119,687015.0,744975.0,regular,buy
21180,3862700020,98065,433190.0,500000.0,regular,buy
21182,7299600950,98092,279950.0,309780.0,regular,buy
21183,5528600005,98027,272167.0,570500.0,regular,buy
21184,3052700419,98117,468500.0,544000.0,regular,buy
21185,9542840630,98038,298000.0,342000.0,regular,buy
21186,7896300592,98118,303500.0,367500.0,regular,buy
21187,9268850480,98027,308000.0,570500.0,regular,buy
21189,8648900010,98027,530200.0,570500.0,regular,buy
21191,2768200213,98107,529000.0,529950.0,regular,buy
21193,2770601912,98199,570000.0,689800.0,regular,buy
21195,3629960170,98029,445000.0,575000.0,regular,buy
21199,6824100007,98117,427005.0,544000.0,regular,buy
21203,3052700213,98117,461100.0,544000.0,regular,buy
21209,3448720020,98059,385000.0,435000.0,regular,buy
21210,7234600832,98122,500000.0,572000.0,regular,buy
21212,7234600098,98122,552100.0,572000.0,regular,buy
21213,666000143,98004,785000.0,1150000.0,regular,buy
21216,5100403818,98115,369500.0,567000.0,regular,buy
21217,2325400170,98059,391000.0,435000.0,regular,buy
21220,2461900446,98136,372000.0,489950.0,regular,buy
21222,3644100101,98144,374000.0,450000.0,regular,buy
21226,3278600680,98126,235000.0,395750.0,regular,buy
21228,7853320950,98065,412500.0,500000.0,regular,buy
21230,3629990280,98029,497000.0,575000.0,regular,buy
21232,7697000170,98038,312000.0,342000.0,regular,buy
21236,9268850130,98027,288790.0,570500.0,regular,buy
21238,7299601870,98092,299000.0,309780.0,regular,buy
21240,7174800094,98105,525000.0,675000.0,regular,buy
21242,7853321150,98065,452000.0,500000.0,regular,buy
21247,7169500020,98115,510000.0,567000.0,regular,buy
21252,2309710130,98022,272000.0,279500.0,regular,buy
21256,8141310080,98022,249950.0,279500.0,regular,buy
21265,8562770430,98027,567500.0,570500.0,regular,buy
21269,1601600167,98118,365000.0,367500.0,regular,buy
21272,982850080,98028,415500.0,445000.0,regular,buy
21275,8725950170,98004,950000.0,1150000.0,regular,buy
21277,3362401763,98103,441750.0,550000.0,regular,buy
21279,6056110780,98108,229800.0,342500.0,regular,buy
21280,6819100352,98119,645000.0,744975.0,regular,buy
21285,832700170,98133,319000.0,375000.0,regular,buy
21289,3448740430,98059,392000.0,435000.0,regular,buy
21291,7853320250,98065,480000.0,500000.0,regular,buy
21292,100300280,98059,355000.0,435000.0,regular,buy
21293,8862500280,98106,208400.0,315000.0,regular,buy
21295,4051150080,98042,279500.0,292000.0,regular,buy
21299,8822900122,98125,325000.0,425000.0,regular,buy
21300,4083300098,98103,453000.0,550000.0,regular,buy
21304,4385700185,98112,799950.0,915000.0,regular,buy
21305,2768301476,98107,495000.0,529950.0,regular,buy
21307,8562780280,98027,331000.0,570500.0,regular,buy
21311,5694500497,98103,539900.0,550000.0,regular,buy
21324,5422950080,98038,305000.0,342000.0,regular,buy
21326,6003000851,98122,353000.0,572000.0,regular,buy
21329,263000009,98103,375000.0,550000.0,regular,buy
21332,9266700190,98103,245000.0,550000.0,regular,buy
21334,8562780290,98027,329950.0,570500.0,regular,buy
21335,5100400244,98115,403000.0,567000.0,regular,buy
21337,993001976,98103,344000.0,550000.0,regular,buy
21338,525049174,98115,435000.0,567000.0,regular,buy
21339,5393600562,98144,430000.0,450000.0,regular,buy
21340,4187000190,98059,417000.0,435000.0,regular,buy
21343,2924079034,98024,332220.0,460000.0,regular,buy
21352,7169500130,98115,495000.0,567000.0,regular,buy
21360,741500010,98058,295000.0,335000.0,regular,buy
21362,3630080190,98029,405000.0,575000.0,regular,buy
21364,8024200684,98115,419500.0,567000.0,regular,buy
21365,982850020,98028,382000.0,445000.0,regular,buy
21370,6431000748,98103,331000.0,550000.0,regular,buy
21371,3753000010,98125,417250.0,425000.0,regular,buy
21372,6169901185,98119,490000.0,744975.0,regular,buy
21376,1282300995,98144,365000.0,450000.0,regular,buy
21377,597000593,98144,403000.0,450000.0,regular,buy
21378,7853321110,98065,409000.0,500000.0,regular,buy
21379,3278612450,98126,391000.0,395750.0,regular,buy
21381,9521100301,98103,339950.0,550000.0,regular,buy
21386,774101755,98014,320000.0,415000.0,regular,buy
21387,2895800750,98106,274800.0,315000.0,regular,buy
21389,3448740360,98059,418500.0,435000.0,regular,buy
21397,6021503698,98117,305000.0,544000.0,regular,buy
21398,3333000745,98118,350000.0,367500.0,regular,buy
21401,2771602427,98119,438000.0,744975.0,regular,buy
21402,1498301168,98144,325000.0,450000.0,regular,buy
21404,2325400040,98059,353000.0,435000.0,regular,buy
21406,3126049498,98103,370000.0,550000.0,regular,buy
21411,9268850180,98027,288790.0,570500.0,regular,buy
21416,9521100214,98103,455000.0,550000.0,regular,buy
21421,993001961,98103,374950.0,550000.0,regular,buy
21422,9274200028,98116,386950.0,562750.0,regular,buy
21428,3278605550,98126,365000.0,395750.0,regular,buy
